Date,Open,High,Low,Close,Volume,Market Cap
5-Jun-16,573.31,582.81,569.18,574.98,68874096.00,8983555643.00
6-Jun-16,574.60,586.47,574.60,585.54,72138896.00,9151021089.00
7-Jun-16,585.45,590.26,567.51,576.60,107770000.00,9013335474.00
8-Jun-16,577.17,582.84,573.13,581.65,80265800.00,9094354021.00
9-Jun-16,582.20,582.20,570.95,574.63,71301000.00,8987040811.00
10-Jun-16,575.84,579.13,573.33,577.47,66991900.00,9033522014.00
11-Jun-16,578.67,607.12,578.67,606.73,82357000.00,9493578714.00
12-Jun-16,609.68,684.84,607.04,672.78,277084992.00,10529624647.00
13-Jun-16,671.65,716.00,664.49,704.38,243295008.00,11026918233.00
14-Jun-16,704.50,704.50,662.80,685.56,186694000.00,10734585656.00
15-Jun-16,685.68,696.30,672.56,694.47,99223800.00,10876756116.00
16-Jun-16,696.52,773.72,696.52,766.31,271633984.00,12004751236.00
17-Jun-16,768.49,775.36,716.56,748.91,363320992.00,11734973407.00
18-Jun-16,748.76,777.99,733.93,756.23,252718000.00,11852610450.00
19-Jun-16,756.69,766.62,745.63,763.78,136184992.00,11974386667.00
20-Jun-16,763.93,764.08,732.73,737.23,174511008.00,11561085979.00
21-Jun-16,735.88,735.88,639.07,666.65,309944000.00,10456853278.00
22-Jun-16,665.91,678.67,587.48,596.12,266392992.00,9352374507.00
23-Jun-16,597.44,629.33,558.14,623.98,253462000.00,9791649877.00
24-Jun-16,625.58,681.73,625.27,665.30,224316992.00,10442233719.00
25-Jun-16,665.28,691.73,646.56,665.12,126656000.00,10442165051.00
26-Jun-16,665.93,665.98,616.93,629.37,109225000.00,9883123077.00
27-Jun-16,629.35,655.28,620.52,655.28,122134000.00,10292371661.00
28-Jun-16,658.10,659.25,637.77,647.00,138384992.00,10164806261.00
29-Jun-16,644.12,644.68,628.28,639.89,142456000.00,10055423427.00
30-Jun-16,640.59,675.40,636.61,673.34,138980000.00,10583527799.00
1-Jul-16,672.52,686.15,669.59,676.30,134431008.00,10632674990.00
2-Jul-16,676.73,703.70,676.40,703.70,112354000.00,11066171356.00
3-Jul-16,704.97,704.97,649.01,658.66,129512000.00,10360455388.00
4-Jul-16,658.80,683.66,650.51,683.66,92008400.00,10756225162.00
5-Jul-16,683.21,683.49,665.07,670.63,130476000.00,10553590036.00
6-Jul-16,670.42,681.90,670.42,677.33,134960992.00,10661460872.00
7-Jul-16,678.09,682.43,611.83,640.56,258091008.00,10084880016.00
8-Jul-16,640.69,666.71,636.47,666.52,141970000.00,10496037616.00
9-Jul-16,666.38,666.38,633.40,650.96,180536000.00,10252979330.00
10-Jul-16,650.60,652.29,641.26,649.36,102532000.00,10229001841.00
11-Jul-16,648.48,659.63,644.98,647.66,107910000.00,10203318330.00
12-Jul-16,648.28,675.26,646.78,664.55,138172992.00,10470577835.00
13-Jul-16,664.80,668.70,654.47,654.47,131449000.00,10312716681.00
14-Jul-16,652.92,662.90,652.92,658.08,98511400.00,10370714378.00
15-Jul-16,659.17,667.08,659.04,663.26,81673104.00,10453381650.00
16-Jul-16,663.78,666.46,659.33,660.77,50330200.00,10415413843.00
17-Jul-16,661.99,682.36,661.99,679.46,74407904.00,10711263460.00
18-Jul-16,679.81,681.55,668.63,673.11,69465000.00,10612299585.00
19-Jul-16,672.74,673.28,667.63,672.86,61203300.00,10609525767.00
20-Jul-16,672.81,672.93,663.36,665.68,94636400.00,10497527596.00
21-Jul-16,665.23,666.22,660.41,665.01,60491800.00,10487976073.00
22-Jul-16,664.92,666.58,646.72,650.62,134169000.00,10261989674.00
23-Jul-16,650.73,656.37,648.52,655.56,69532200.00,10340881944.00
24-Jul-16,655.41,663.11,652.79,661.28,118184000.00,10432244355.00
25-Jul-16,661.26,661.83,653.40,654.10,78176496.00,10319876749.00
26-Jul-16,654.23,656.22,645.88,651.78,225135008.00,10284392843.00
27-Jul-16,651.63,657.46,648.45,654.35,147460992.00,10325917979.00
28-Jul-16,654.49,657.59,654.49,655.03,86428400.00,10337749269.00
29-Jul-16,655.11,657.80,654.79,656.99,60703500.00,10369809306.00
30-Jul-16,657.01,658.22,654.21,655.05,38456100.00,10340045284.00
31-Jul-16,655.10,655.28,624.36,624.68,110818000.00,9861866433.00
1-Aug-16,624.60,626.12,605.88,606.27,121887000.00,9572348580.00
2-Aug-16,606.40,612.85,531.33,547.47,330932992.00,8644864335.00
3-Aug-16,548.66,573.36,541.55,566.35,207982000.00,8944279139.00
4-Aug-16,566.33,579.50,565.78,578.29,125292000.00,9133817995.00
5-Aug-16,578.28,578.28,569.98,575.04,66127900.00,9083715053.00
6-Aug-16,575.03,588.40,569.47,587.78,80797296.00,9286055404.00
7-Aug-16,587.77,597.51,586.82,592.69,82398400.00,9364710627.00
8-Aug-16,592.74,592.99,588.05,591.05,61194100.00,9339910963.00
9-Aug-16,591.04,591.09,584.79,587.80,92228096.00,9289374235.00
10-Aug-16,587.65,599.98,586.37,592.10,102905000.00,9358441335.00
11-Aug-16,592.12,597.54,589.12,589.12,74514400.00,9312340020.00
12-Aug-16,588.80,589.91,583.81,587.56,69218000.00,9288722581.00
13-Aug-16,587.36,589.77,584.98,585.59,43563000.00,9258715472.00
14-Aug-16,585.59,585.67,564.78,570.47,60851100.00,9020848475.00
15-Aug-16,570.49,573.58,563.24,567.24,57262300.00,8970719083.00
16-Aug-16,567.24,581.74,566.72,577.44,58405200.00,9132941526.00
17-Aug-16,577.76,580.89,571.43,573.22,54443000.00,9066995409.00
18-Aug-16,573.71,577.79,573.43,574.32,59896600.00,9085487925.00
19-Aug-16,574.34,578.24,574.18,575.63,50631600.00,9107313927.00
20-Aug-16,576.08,582.82,575.46,581.70,45301400.00,9204384754.00
21-Aug-16,581.94,584.16,580.22,581.31,38299400.00,9199366517.00
22-Aug-16,581.31,588.45,580.59,586.75,72844000.00,9286647694.00
23-Aug-16,586.77,589.47,581.63,583.41,85349200.00,9234845697.00
24-Aug-16,583.41,583.59,579.85,580.18,56328200.00,9184728961.00
25-Aug-16,580.18,580.45,575.17,577.76,136130000.00,9147297036.00
26-Aug-16,577.75,580.62,576.86,579.65,48856800.00,9178145243.00
27-Aug-16,579.45,579.84,568.63,569.95,59698300.00,9025464112.00
28-Aug-16,569.83,574.04,569.74,573.91,86301600.00,9089312935.00
29-Aug-16,574.07,576.28,573.47,574.11,110398000.00,9093420855.00
30-Aug-16,574.11,578.36,574.11,577.50,70342400.00,9148340524.00
31-Aug-16,577.59,577.86,573.64,575.47,75840896.00,9117106217.00
1-Sep-16,575.55,576.31,571.81,572.30,76923400.00,9067854884.00
2-Sep-16,572.41,575.64,570.81,575.54,79910800.00,9120159589.00
3-Sep-16,575.55,599.50,574.06,598.21,159014000.00,9480380026.00
4-Sep-16,598.59,611.84,596.85,608.63,97942896.00,9646846465.00
5-Sep-16,608.99,609.05,602.24,606.59,82446800.00,9615468145.00
6-Sep-16,606.51,610.83,605.09,610.44,78529104.00,9677437248.00
7-Sep-16,610.57,614.54,608.51,614.54,75032400.00,9743676240.00
8-Sep-16,614.64,628.77,613.84,626.32,86713000.00,9931412644.00
9-Sep-16,626.35,626.83,620.26,622.86,64550200.00,9877681032.00
10-Sep-16,622.93,625.09,622.40,623.51,45016800.00,9889124590.00
11-Sep-16,623.42,628.82,600.51,606.72,73610800.00,9624021892.00
12-Sep-16,607.01,608.46,605.41,608.24,72812304.00,9649385919.00
13-Sep-16,608.03,611.19,606.92,609.24,86920600.00,9666424848.00
14-Sep-16,608.84,611.95,608.41,610.68,47877700.00,9690463177.00
15-Sep-16,610.59,611.09,607.16,607.16,59464600.00,9635571708.00
16-Sep-16,607.25,609.26,606.73,606.97,64963400.00,9633710359.00
17-Sep-16,607.22,607.86,605.19,605.98,37140300.00,9619198525.00
18-Sep-16,606.28,610.16,605.86,609.87,48679400.00,9682008337.00
19-Sep-16,609.87,610.93,608.27,609.23,54796400.00,9672709264.00
20-Sep-16,609.25,609.53,607.94,608.31,72710896.00,9659269452.00
21-Sep-16,603.59,603.59,595.88,597.15,82776200.00,9483211005.00
22-Sep-16,597.28,598.49,596.21,596.30,67085300.00,9470698215.00
23-Sep-16,596.20,603.21,595.79,602.84,51067000.00,9575631549.00
24-Sep-16,602.96,604.58,602.04,602.63,35359500.00,9573385118.00
25-Sep-16,602.75,603.38,599.71,600.83,33977800.00,9546132575.00
26-Sep-16,600.81,608.14,600.35,608.04,59153800.00,9661922446.00
27-Sep-16,608.02,608.25,604.11,606.17,49422400.00,9633311305.00
28-Sep-16,606.24,606.59,604.61,604.73,48722600.00,9611532319.00
29-Sep-16,605.02,606.82,604.85,605.69,55658600.00,9627902106.00
30-Sep-16,605.72,609.73,604.14,609.73,56122400.00,9693198750.00
1-Oct-16,609.93,615.24,609.93,613.98,56357000.00,9761887632.00
2-Oct-16,613.95,614.01,609.68,610.89,39249800.00,9713776587.00
3-Oct-16,610.97,612.57,610.46,612.13,46798300.00,9734618878.00
4-Oct-16,612.05,612.05,609.48,610.20,49801600.00,9705099355.00
5-Oct-16,610.22,613.81,609.62,612.51,68077504.00,9743018924.00
6-Oct-16,612.47,613.82,611.47,613.02,56812100.00,9752315689.00
7-Oct-16,612.61,617.91,611.82,617.12,64071400.00,9818599994.00
8-Oct-16,617.34,619.85,617.34,619.11,42345900.00,9851461946.00
9-Oct-16,619.17,619.20,616.61,616.75,39243400.00,9815156618.00
10-Oct-16,616.82,621.32,616.20,618.99,67481104.00,9851764897.00
11-Oct-16,619.24,642.08,618.50,641.07,103590000.00,10204214839.00
12-Oct-16,640.87,641.34,635.97,636.19,92370200.00,10127644784.00
13-Oct-16,636.03,638.83,635.03,636.79,61620700.00,10138078870.00
14-Oct-16,637.01,641.28,637.01,640.38,58144600.00,10196303437.00
15-Oct-16,640.31,642.10,637.39,638.65,39035400.00,10169814232.00
16-Oct-16,639.08,642.90,638.90,641.63,40298100.00,10218348388.00
17-Oct-16,641.82,642.33,638.66,639.19,58063600.00,10180488274.00
18-Oct-16,639.41,640.74,636.00,637.96,65546700.00,10162029114.00
19-Oct-16,638.13,638.87,628.01,630.52,69381696.00,10044471117.00
20-Oct-16,630.66,631.92,628.26,630.86,56957300.00,10050854099.00
21-Oct-16,630.83,634.09,630.69,632.83,55951000.00,10083501603.00
22-Oct-16,633.14,658.20,632.85,657.29,78556496.00,10474463658.00
23-Oct-16,657.62,661.13,653.89,657.07,54474600.00,10472100602.00
24-Oct-16,657.16,657.25,652.59,653.76,62218200.00,10420469172.00
25-Oct-16,654.00,664.42,653.70,657.59,90378800.00,10482565592.00
26-Oct-16,657.68,679.73,657.68,678.30,88877104.00,10813913071.00
27-Oct-16,678.21,688.59,678.04,688.31,96105296.00,10974828655.00
28-Oct-16,688.00,690.44,684.16,689.65,81145504.00,10997420362.00
29-Oct-16,690.29,720.40,690.05,714.48,134760992.00,11394596830.00
30-Oct-16,714.12,714.12,696.47,701.86,100665000.00,11194834676.00
31-Oct-16,702.64,709.29,691.68,700.97,97064400.00,11181852070.00
1-Nov-16,701.34,736.45,701.34,729.79,130527000.00,11642863554.00
2-Nov-16,730.07,740.83,722.35,740.83,84865200.00,11820110421.00
3-Nov-16,742.35,745.77,678.16,688.70,172808000.00,10989660280.00
4-Nov-16,689.12,706.93,685.56,703.23,99907696.00,11222575748.00
5-Nov-16,703.53,707.51,697.74,703.42,53752300.00,11226736982.00
6-Nov-16,703.81,714.26,699.56,711.52,59902200.00,11357385316.00
7-Nov-16,710.74,710.74,699.90,703.13,65047100.00,11224670783.00
8-Nov-16,703.09,712.99,702.39,709.85,79660800.00,11333339468.00
9-Nov-16,709.83,740.05,708.61,723.27,132429000.00,11548965779.00
10-Nov-16,722.84,723.02,711.21,715.53,68807800.00,11426817526.00
11-Nov-16,715.55,718.32,714.41,716.41,63119700.00,11442241390.00
12-Nov-16,716.75,717.15,704.03,705.05,64622500.00,11262273136.00
13-Nov-16,705.20,705.26,687.32,702.03,80318096.00,11215181107.00
14-Nov-16,702.00,706.28,699.81,705.02,62993000.00,11271073434.00
15-Nov-16,705.79,715.72,705.26,711.62,72038496.00,11377924616.00
16-Nov-16,711.17,747.61,709.04,744.20,141294000.00,11900441939.00
17-Nov-16,744.88,755.65,739.51,740.98,108579000.00,11850398479.00
18-Nov-16,740.71,752.88,736.89,751.59,87363104.00,12021432968.00
19-Nov-16,751.83,756.24,744.47,751.62,110608000.00,12023262925.00
20-Nov-16,751.88,755.48,717.94,731.03,154116000.00,11695081878.00
21-Nov-16,731.27,741.72,730.51,739.25,60802400.00,11827902946.00
22-Nov-16,739.64,753.87,736.53,751.35,129906000.00,12022735372.00
23-Nov-16,751.74,752.25,738.92,744.59,76543800.00,11916054235.00
24-Nov-16,744.62,746.83,733.49,740.29,85919296.00,11848658575.00
25-Nov-16,740.44,741.65,734.59,741.65,67807600.00,11871816579.00
26-Nov-16,741.51,742.21,729.63,735.38,54962700.00,11772895899.00
27-Nov-16,735.44,739.02,731.09,732.03,52601800.00,11720648987.00
28-Nov-16,732.48,738.01,732.48,735.81,61888600.00,11782628755.00
29-Nov-16,736.33,737.47,734.56,735.60,68511104.00,11780661280.00
30-Nov-16,736.28,747.93,736.27,745.69,84070800.00,11943536630.00
1-Dec-16,746.05,758.28,746.05,756.77,80461904.00,12122431239.00
2-Dec-16,757.54,781.30,757.54,777.94,127605000.00,12462935160.00
3-Dec-16,778.25,778.25,764.86,771.16,69547296.00,12355811709.00
4-Dec-16,771.64,773.87,768.16,773.87,60557900.00,12400766376.00
5-Dec-16,773.39,773.47,751.71,758.70,106363000.00,12159115875.00
6-Dec-16,758.72,765.62,758.72,764.22,116218000.00,12249086971.00
7-Dec-16,764.21,771.54,759.75,768.13,96426096.00,12313376414.00
8-Dec-16,768.08,774.70,765.95,770.81,80111904.00,12357837893.00
9-Dec-16,769.94,774.53,769.65,772.79,68705296.00,12390863077.00
10-Dec-16,773.02,777.09,772.91,774.65,53843100.00,12421967470.00
11-Dec-16,774.75,774.80,765.41,769.73,57313400.00,12344888048.00
12-Dec-16,770.04,781.92,770.04,780.09,76571000.00,12512497969.00
13-Dec-16,780.65,788.46,777.96,780.56,81645600.00,12521776922.00
14-Dec-16,780.01,782.03,776.84,781.48,75979000.00,12534369129.00
15-Dec-16,780.07,781.43,777.80,778.09,81580096.00,12484761985.00
16-Dec-16,778.96,785.03,778.96,784.91,83608200.00,12595490539.00
17-Dec-16,785.17,792.51,784.86,790.83,78989800.00,12691945028.00
18-Dec-16,791.01,794.74,788.03,790.53,60524400.00,12688510068.00
19-Dec-16,790.69,793.61,790.32,792.71,74886400.00,12725090633.00
20-Dec-16,792.25,801.34,791.50,800.88,99629296.00,12857473134.00
21-Dec-16,800.64,834.28,799.41,834.28,155576000.00,13395445163.00
22-Dec-16,834.18,875.78,834.15,864.54,200027008.00,13882988216.00
23-Dec-16,864.89,925.12,864.68,921.98,275564000.00,14807189352.00
24-Dec-16,922.18,923.48,886.34,898.82,137727008.00,14436754927.00
25-Dec-16,899.65,899.65,862.42,896.18,143664992.00,14396194094.00
26-Dec-16,896.91,913.18,896.90,907.61,123771000.00,14581389977.00
27-Dec-16,908.35,940.05,904.26,933.20,167308000.00,14994286713.00
28-Dec-16,934.83,975.92,934.83,975.92,236630000.00,15682769405.00
29-Dec-16,975.13,979.40,954.50,973.50,199320000.00,15645617392.00
30-Dec-16,972.53,972.53,934.83,961.24,187474000.00,15450507055.00
31-Dec-16,960.63,963.74,947.24,963.74,99135104.00,15492554222.00
1-Jan-17,963.66,1003.08,958.70,998.33,147775008.00,16050407461.00
2-Jan-17,998.62,1031.39,996.70,1021.75,222184992.00,16429024775.00
3-Jan-17,1021.60,1044.08,1021.60,1043.84,185168000.00,16786368910.00
4-Jan-17,1044.40,1159.42,1044.40,1154.73,344945984.00,18571869009.00
5-Jan-17,1156.73,1191.10,910.42,1013.38,510199008.00,16300254795.00
6-Jan-17,1014.24,1046.81,883.94,902.20,351876000.00,14513695758.00
7-Jan-17,903.49,908.59,823.56,908.59,279550016.00,14618030536.00
8-Jan-17,908.17,942.72,887.25,911.20,158715008.00,14661966429.00
9-Jan-17,913.24,913.69,879.81,902.83,141876992.00,14528815565.00
10-Jan-17,902.44,914.87,901.06,907.68,115808000.00,14608685049.00
11-Jan-17,908.11,919.45,762.77,777.76,310928992.00,12519135996.00
12-Jan-17,775.18,826.25,755.76,804.83,222326000.00,12956730411.00
13-Jan-17,803.74,829.00,780.00,823.98,168968000.00,13266554392.00
14-Jan-17,825.14,835.09,812.46,818.41,93063296.00,13178601992.00
15-Jan-17,818.14,823.31,812.87,821.80,71013600.00,13234840657.00
16-Jan-17,821.78,834.53,820.27,831.53,82755200.00,13393372620.00
17-Jan-17,830.95,910.56,830.80,907.94,155095008.00,14625779851.00
18-Jan-17,909.37,917.50,858.30,886.62,225676992.00,14284036613.00
19-Jan-17,888.34,904.61,884.34,899.07,105625000.00,14486616700.00
20-Jan-17,898.17,899.40,887.01,895.03,86728400.00,14423545371.00
21-Jan-17,895.55,927.37,895.53,921.79,111158000.00,14856911163.00
22-Jan-17,922.21,937.53,897.56,924.67,116573000.00,14905439337.00
23-Jan-17,925.50,928.27,916.74,921.01,73588600.00,14848013909.00
24-Jan-17,910.68,924.15,892.29,892.69,111349000.00,14393026385.00
25-Jan-17,891.92,903.25,891.69,901.54,120831000.00,14537488261.00
26-Jan-17,902.40,919.33,902.22,917.59,131958000.00,14797955301.00
27-Jan-17,918.36,923.22,915.85,919.75,125594000.00,14834831700.00
28-Jan-17,919.81,923.91,919.81,921.59,68979600.00,14866260449.00
29-Jan-17,922.07,923.42,919.15,919.50,60851700.00,14834377926.00
30-Jan-17,920.15,923.05,919.47,920.38,78227296.00,14850351605.00
31-Jan-17,920.96,972.02,920.96,970.40,164582000.00,15659186515.00
1-Feb-17,970.94,989.11,970.74,989.02,150110000.00,15962015276.00
2-Feb-17,990.00,1013.52,983.22,1011.80,145820992.00,16331615570.00
3-Feb-17,1011.46,1033.87,1008.79,1029.91,201278000.00,16625849489.00
4-Feb-17,1031.33,1045.90,1015.16,1042.90,155064000.00,16837411920.00
5-Feb-17,1043.52,1043.63,1022.37,1027.34,114208000.00,16588240157.00
6-Feb-17,1028.40,1044.64,1028.16,1038.15,111762000.00,16764422010.00
7-Feb-17,1040.14,1061.93,1040.14,1061.35,146007008.00,17141080574.00
8-Feb-17,1062.32,1078.97,1037.49,1063.07,201855008.00,17170799127.00
9-Feb-17,1064.70,1088.99,953.34,994.38,407220000.00,16063448932.00
10-Feb-17,995.63,998.91,946.69,988.67,190452000.00,15973053725.00
11-Feb-17,988.90,1009.29,982.83,1004.45,102261000.00,16229677099.00
12-Feb-17,1003.52,1004.76,996.92,999.18,67530000.00,16146290349.00
13-Feb-17,998.89,1002.10,976.00,990.64,100607000.00,16010322103.00
14-Feb-17,991.73,1011.51,986.47,1004.55,137946000.00,16237219721.00
15-Feb-17,1006.21,1008.84,1001.58,1007.48,89759400.00,16286329282.00
16-Feb-17,1007.65,1033.37,1007.65,1027.44,122277000.00,16610905026.00
17-Feb-17,1026.12,1053.17,1025.64,1046.21,136474000.00,16916338976.00
18-Feb-17,1049.21,1061.10,1046.96,1054.42,99073504.00,17051064834.00
19-Feb-17,1054.76,1056.81,1043.46,1047.87,77423296.00,16946913346.00
20-Feb-17,1048.69,1080.49,1041.69,1079.98,109478000.00,17468244508.00
21-Feb-17,1079.28,1117.25,1076.93,1115.30,186868992.00,18041455273.00
22-Feb-17,1114.80,1125.39,1100.55,1117.44,136100000.00,18077985665.00
23-Feb-17,1117.27,1176.62,1116.96,1166.72,189454000.00,18877442096.00
24-Feb-17,1172.71,1200.39,1131.96,1173.68,330759008.00,18992415818.00
25-Feb-17,1170.41,1174.85,1124.59,1143.84,139960992.00,18511906560.00
26-Feb-17,1144.27,1167.47,1130.20,1165.20,116486000.00,18860247630.00
27-Feb-17,1163.78,1181.98,1163.38,1179.97,131570000.00,19101427518.00
28-Feb-17,1180.72,1193.25,1171.82,1179.97,184956000.00,19103684801.00
1-Mar-17,1180.04,1222.50,1179.69,1222.50,229056992.00,19794459608.00
2-Mar-17,1224.68,1262.13,1215.62,1251.01,368275008.00,20258543188.00
3-Mar-17,1250.71,1280.31,1250.71,1274.99,315739008.00,20649259919.00
4-Mar-17,1277.43,1279.40,1230.51,1255.15,183270000.00,20329978338.00
5-Mar-17,1254.29,1267.29,1238.06,1267.12,134127000.00,20526235270.00
6-Mar-17,1267.47,1276.00,1264.60,1272.83,153656992.00,20620991547.00
7-Mar-17,1273.21,1275.55,1204.80,1223.54,291256000.00,19824773912.00
8-Mar-17,1223.23,1232.16,1148.08,1150.00,332603008.00,18635275050.00
9-Mar-17,1150.35,1197.46,1141.23,1188.49,212283008.00,19261188310.00
10-Mar-17,1189.36,1270.47,1077.25,1116.72,563795968.00,18100188612.00
11-Mar-17,1116.32,1193.83,1116.32,1175.83,283320000.00,19060468862.00
12-Mar-17,1176.62,1226.98,1175.36,1221.38,227176000.00,19801195767.00
13-Mar-17,1221.78,1237.37,1217.03,1231.92,380276992.00,19974334865.00
14-Mar-17,1232.16,1244.81,1220.72,1240.00,245306000.00,20107761880.00
15-Mar-17,1240.16,1251.61,1239.75,1249.61,297804992.00,20265831337.00
16-Mar-17,1251.33,1257.98,1152.44,1187.81,638568000.00,19265847025.00
17-Mar-17,1180.16,1180.16,1099.57,1100.23,706598976.00,17847435957.00
18-Mar-17,1099.69,1114.07,957.66,973.82,621302016.00,15798760668.00
19-Mar-17,976.73,1069.91,976.73,1036.74,406648000.00,16821676707.00
20-Mar-17,1037.24,1063.03,1036.68,1054.23,286529984.00,17107266418.00
21-Mar-17,1055.36,1122.43,1055.36,1120.54,337391008.00,18185299687.00
22-Mar-17,1120.65,1120.65,1014.21,1049.14,380840992.00,17028630158.00
23-Mar-17,1050.05,1058.01,1028.93,1038.59,248540000.00,16859314109.00
24-Mar-17,1038.45,1040.47,934.36,937.52,491038016.00,15220718764.00
25-Mar-17,936.54,975.76,903.71,972.78,435803008.00,15794781102.00
26-Mar-17,974.02,1007.96,954.19,966.72,303668000.00,15698465531.00
27-Mar-17,972.05,1046.40,971.98,1045.77,372535008.00,16983801541.00
28-Mar-17,1044.58,1064.65,1027.73,1047.15,326332000.00,17008241726.00
29-Mar-17,1046.08,1055.13,1015.88,1039.97,298457984.00,16893415156.00
30-Mar-17,1042.21,1049.29,1020.04,1026.43,352968992.00,16675587066.00
31-Mar-17,1026.64,1074.92,1026.64,1071.79,447287008.00,17414322808.00
1-Apr-17,1071.71,1091.72,1061.09,1080.50,289633984.00,17557597716.00
2-Apr-17,1080.61,1107.59,1075.45,1102.17,514187008.00,17911915755.00
3-Apr-17,1102.95,1151.74,1102.95,1143.81,580444032.00,18591158323.00
4-Apr-17,1145.52,1156.44,1120.52,1133.25,436310016.00,18421262063.00
5-Apr-17,1134.14,1135.09,1113.63,1124.78,414784000.00,18285857775.00
6-Apr-17,1125.81,1188.37,1125.81,1182.68,511222016.00,19229356147.00
7-Apr-17,1178.94,1186.58,1163.39,1176.90,317022016.00,19137747435.00
8-Apr-17,1172.65,1184.98,1162.58,1175.95,209312000.00,19124327856.00
9-Apr-17,1176.57,1197.21,1171.86,1187.87,242343008.00,19320511927.00
10-Apr-17,1187.30,1190.34,1179.04,1187.13,215883008.00,19310642460.00
11-Apr-17,1187.46,1208.07,1187.46,1205.01,216182000.00,19604036563.00
12-Apr-17,1204.81,1207.14,1196.76,1200.37,288702016.00,19530680104.00
13-Apr-17,1201.02,1205.89,1156.44,1169.28,351968992.00,19026699552.00
14-Apr-17,1170.33,1190.80,1159.79,1167.54,254827008.00,19000400018.00
15-Apr-17,1167.30,1188.00,1164.96,1172.52,203559008.00,19083656460.00
16-Apr-17,1172.61,1187.22,1172.61,1182.94,183231008.00,19255408766.00
17-Apr-17,1183.25,1194.90,1172.65,1193.91,253206000.00,19436033390.00
18-Apr-17,1193.77,1217.57,1193.77,1211.67,270524000.00,19727334977.00
19-Apr-17,1212.13,1215.51,1205.08,1210.29,288060992.00,19707045565.00
20-Apr-17,1211.08,1240.79,1208.41,1229.08,315108000.00,20015137622.00
21-Apr-17,1229.42,1235.94,1215.56,1222.05,272167008.00,19903192286.00
22-Apr-17,1222.71,1235.56,1208.47,1231.71,249320000.00,20062753908.00
23-Apr-17,1231.92,1232.20,1203.94,1207.21,258951008.00,19665994145.00
24-Apr-17,1209.63,1250.94,1209.63,1250.15,235806000.00,20367443800.00
25-Apr-17,1250.45,1267.58,1249.97,1265.49,242556000.00,20619704237.00
26-Apr-17,1265.99,1294.83,1265.93,1281.08,329631008.00,20876159410.00
27-Apr-17,1281.88,1319.70,1281.30,1317.73,449196992.00,21475836448.00
28-Apr-17,1317.74,1331.28,1292.37,1316.48,527488992.00,21457669552.00
29-Apr-17,1317.84,1327.20,1315.21,1321.79,422705984.00,21547126640.00
30-Apr-17,1321.87,1347.91,1314.92,1347.89,413115008.00,21975104909.00
1-May-17,1348.30,1434.32,1348.30,1421.60,713624000.00,23179524919.00
2-May-17,1421.03,1473.90,1415.69,1452.82,477337984.00,23691443738.00
3-May-17,1453.78,1492.77,1447.49,1490.09,583795968.00,24301634925.00
4-May-17,1490.72,1608.91,1490.72,1537.67,933548992.00,25080858487.00
5-May-17,1540.87,1618.03,1530.31,1555.45,946035968.00,25373374563.00
6-May-17,1556.81,1578.80,1542.50,1578.80,582529984.00,25757608890.00
7-May-17,1579.47,1596.72,1559.76,1596.71,1080029952.00,26053077975.00
8-May-17,1596.92,1723.35,1596.92,1723.35,1340320000.00,28123369330.00
9-May-17,1723.89,1833.49,1716.30,1755.36,1167920000.00,28649119972.00
10-May-17,1756.52,1788.44,1719.10,1787.13,915723008.00,29170965564.00
11-May-17,1780.37,1873.93,1755.35,1848.57,799489984.00,30176934751.00
12-May-17,1845.76,1856.15,1694.01,1724.24,740984000.00,28150631936.00
13-May-17,1723.12,1812.99,1651.08,1804.91,579635008.00,29471223857.00
14-May-17,1800.86,1831.42,1776.62,1808.91,437196000.00,29540290794.00
15-May-17,1808.44,1812.80,1708.54,1738.43,731529024.00,28392885375.00
16-May-17,1741.70,1785.94,1686.54,1734.45,959044992.00,28330874003.00
17-May-17,1726.73,1864.05,1661.91,1839.09,1064729984.00,30043626195.00
18-May-17,1818.70,1904.48,1807.12,1888.65,894321024.00,30856574835.00
19-May-17,1897.37,2004.52,1890.25,1987.71,1157289984.00,32479082015.00
20-May-17,1984.24,2084.73,1974.92,2084.73,961336000.00,34068630559.00
21-May-17,2067.03,2119.08,2037.50,2041.20,1147859968.00,33361091114.00
22-May-17,2043.19,2303.90,2017.87,2173.40,1942220032.00,35525744380.00
23-May-17,2191.56,2320.82,2178.50,2320.42,1378749952.00,37933704066.00
24-May-17,2321.37,2523.72,2321.37,2443.64,1725379968.00,39952841999.00
25-May-17,2446.24,2763.71,2285.30,2304.98,2406700032.00,37690456715.00
26-May-17,2320.89,2573.79,2071.99,2202.42,1763480064.00,36017660894.00
27-May-17,2196.27,2260.20,1855.83,2038.87,1700480000.00,33347170525.00
28-May-17,2054.08,2267.34,2054.08,2155.80,1147139968.00,35264171110.00
29-May-17,2159.43,2307.05,2107.17,2255.61,994625024.00,36901102917.00
30-May-17,2255.36,2301.96,2124.57,2175.47,1443970048.00,35594903085.00
31-May-17,2187.19,2311.08,2145.57,2286.41,1544829952.00,37414813240.00
1-Jun-17,2288.33,2448.39,2288.33,2407.88,1653180032.00,39407633763.00
2-Jun-17,2404.03,2488.55,2373.32,2488.55,1317030016.00,40732491835.00
3-Jun-17,2493.72,2581.91,2423.57,2515.35,1514950016.00,41177190057.00
4-Jun-17,2547.79,2585.89,2452.54,2511.81,1355120000.00,41124262595.00
